DEALERSHIP_ID,REGION,CUSTOMER_NO,FIRSTNAME,LASTNAME,ADDRESS,CITY,STATE,ZIP,COUNTRY,PHONE_NUMBER,GENDER,INCOME,EMAIL,AGE,CUST_DATE
16,Central,1809,ROBERT,BLANKENSHIP,2818 BURNTLY LANE,Ann Arbour,Michigan,55407,United States,6128992946,U,42322,rblankenship@mindspring.com,34,01/02/2003 00:00:00
16,Central,1814,IRVING,LIBBY,6986 TWEED CIRCLE,Ann Arbour,Michigan,10007,United States,2123306845,U,70167,ilibby@prodigy.com,33,01/02/2003 00:00:00
16,Central,1865,KINGSTON,MANCINI,4284 PARLIAMENTARY STREET,Ann Arbour,Michigan,2112,United States,6175986925,U,76517,kmancini@lycos.com,37,01/02/2003 00:00:00
16,Central,1901,IRVING,STEELE,3308 LISTON DRIVE,Ann Arbour,Michigan,90002,United States,3232765804,U,44392,isteele@earthlink.net,32,01/02/2003 00:00:00
16,Central,1923,PAXTON,WALSH,GRAHAME PARK WAY,Ann Arbour,Michigan,0,United States,0206119912,U,140749,pwalsh@lycos.com,31,01/02/2003 00:00:00
16,Central,2035,SEYMOUR,RODGERS,11674 REFILLING STREET,Ann Arbour,Michigan,94105,United States,4154406389,U,146164,srodgers@prodigy.com,38,01/02/2003 00:00:00
16,Central,2045,REDMOND,EDDISON,1897 UNWIND STREET,Ann Arbour,Michigan,0,United States,4501828711,U,113289,reddison@ureach.com,34,01/02/2003 00:00:00
16,Central,2064,RENFRED,RODRICK,8777 CONSIDERATION AVENUE,Ann Arbour,Michigan,19105,United States,2157053335,U,178653,rrodrick@lycos.com,30,01/02/2003 00:00:00
16,Central,2074,PRESCOTT,SKEEN,2 ARNSBERG WAY,Ann Arbour,Michigan,0,United States,0208854933,U,40071,pskeen@prodigy.com,34,01/02/2003 00:00:00
16,Central,2213,HALRLAN,SELBY,11603 SUPERLATIVELY BOULEVARD,Ann Arbour,Michigan,0,United States,4505537087,U,157012,hselby@earthlink.net,35,01/02/2003 00:00:00
16,Central,2221,WINFRID,GREY,4235 FAIN TURNPIKE,Ann Arbour,Michigan,10003,United States,2127245663,U,193968,wgrey@ureach.com,34,01/02/2003 00:00:00
16,Central,2231,WARD,HACKETT,6912 BIOGRAPHY STREET,Ann Arbour,Michigan,19092,United States,2154973467,U,119173,whackett@excite.com,30,01/02/2003 00:00:00
16,Central,2234,PALMER,MASON,2475 PROCEDURES STREET,Ann Arbour,Michigan,0,United States,4504493228,U,181026,pmason@earthlink.net,38,01/02/2003 00:00:00
16,Central,2235,STIRLING,GENTLE,2548 EDUCATION TURNPIKE,Ann Arbour,Michigan,90003,United States,3236703754,U,173363,sgentle@aol.com,32,01/02/2003 00:00:00
16,Central,2240,DARCY,DOOLEY,4284 PARLIAMENTARY STREET,Ann Arbour,Michigan,2112,United States,6178820128,U,176104,ddooley@earthlink.net,34,01/02/2003 00:00:00
16,Central,2309,Auto,Nation,6397 REINSTATEMENT STREET,Ann Arbour,Michigan,98110,United States,2068439032,U,65409,thowles@msn.com,31,01/02/2003 00:00:00
16,Central,2315,University,Auto Mall,AMSELWEG 13,Ann Arbour,Michigan,28199,United States,4214551184,U,192935,nforeman@hotmail.com,31,01/02/2003 00:00:00
16,Central,2355,MASON,GRAVEL,LICHTENFELSER STRASSE 9,Ann Arbour,Michigan,28199,United States,4214775545,U,113647,mgravel@aol.com,31,01/02/2003 00:00:00
16,Central,2356,CROSBY,SEWEL,596 BRAGGER STREET,Ann Arbour,Michigan,55405,United States,6127381703,U,136771,csewel@prodigy.com,31,01/02/2003 00:00:00
16,Central,2360,ELI,MINSKY,10762 WRITERS STREET,Ann Arbour,Michigan,10010,United States,2123739886,U,128379,eminsky@excite.com,35,01/02/2003 00:00:00
16,Central,2393,VALE,INGRAM,5849 TELLS STREET,Ann Arbour,Michigan,60610,United States,3124535645,U,43904,vingram@yahoo.com,37,01/02/2003 00:00:00
16,Central,2478,NOLAN,KNALLS,LICHTENFELSER STRASSE 9,Ann Arbour,Michigan,28199,United States,4214715741,U,54393,nknalls@mindspring.com,32,01/02/2003 00:00:00
16,Central,2479,VERNON,EMBREY,3921 INSTRUCTIVE STREET,Ann Arbour,Michigan,55402,United States,6126244807,U,140221,vembrey@netzero.net,36,01/02/2003 00:00:00
16,Central,2481,PERRIN,AKTUG,2475 PROCEDURES STREET,Ann Arbour,Michigan,0,United States,4505927848,U,199388,paktug@hotmail.com,36,01/02/2003 00:00:00
16,Central,2595,URAIH,COLE,5706 UNDERESTIMATES TURNPIKE,Ann Arbour,Michigan,55409,United States,6127824214,U,116215,ucole@aol.com,34,01/02/2003 00:00:00
16,Central,2614,WARING,FOXX,4284 PARLIAMENTARY STREET,Ann Arbour,Michigan,2112,United States,6173485449,U,131560,wfoxx@prodigy.com,35,01/02/2003 00:00:00
16,Central,2630,BENJAMIN,FIDDLER,9842 TRACER TURNPIKE,Ann Arbour,Michigan,,United States,5625036644,U,160463,bfiddler@usa.net,35,01/02/2003 00:00:00
16,Central,2640,BRANT,FOXX,6606 ASCENDS DRIVE,Ann Arbour,Michigan,90001,United States,3233649254,U,182351,bfoxx@prodigy.com,36,01/02/2003 00:00:00
16,Central,2648,SERGIO,KOHLER,11372 RENDING STREET,Ann Arbour,Michigan,55401,United States,6125739122,U,179421,skohler@aol.com,34,01/02/2003 00:00:00
16,Central,2651,IRWIN,SPRINGER,3711 ALIMENTS TURNPIKE,Ann Arbour,Michigan,10008,United States,2126766435,U,111519,ispringer@aol.com,35,01/02/2003 00:00:00
16,Central,2654,MORRIS,SNODGRASS,2069 SITUATED AVENUE,Ann Arbour,Michigan,19107,United States,2155770331,U,69678,msnodgrass@netzero.net,31,01/02/2003 00:00:00
16,Central,2657,ROB,PATRICK,2642 PRICELESS LANE,Ann Arbour,Michigan,90001,United States,3231682206,U,104893,rpatrick@aol.com,34,01/02/2003 00:00:00
16,Central,2668,PAINE,ODDELL,618 FLED STREET,Ann Arbour,Michigan,90001,United States,3231415399,U,88152,poddell@aol.com,38,01/02/2003 00:00:00
16,Central,2775,EDGAR,HATCHER,2571 INITIATE LANE,Ann Arbour,Michigan,75201,United States,2142473820,U,40177,ehatcher@mindspring.com,35,01/02/2003 00:00:00
16,Central,2786,ABNER,MOONEY,2132 BURNTLY CIRCLE,Ann Arbour,Michigan,10012,United States,2127659157,U,199230,amooney@hotmail.com,33,01/02/2003 00:00:00
16,Central,2867,BAYLEN,BIRCH,5732 LEMONS DRIVE,Ann Arbour,Michigan,,United States,5624309272,U,52205,bbirch@aol.com,36,01/02/2003 00:00:00
16,Central,2891,CARTER,LIEBERMAN,6203 BAG LANE,Ann Arbour,Michigan,94108,United States,4159411450,U,116434,clieberman@mindspring.com,32,01/02/2003 00:00:00
16,Central,3012,VARDEN,SPRINGER,6606 ASCENDS DRIVE,Ann Arbour,Michigan,90001,United States,3234289646,U,88851,vspringer@mindspring.com,33,01/02/2003 00:00:00
16,Central,3068,MAXWELL,KILLMAN,1213 BETTE CIRCLE,Ann Arbour,Michigan,,United States,5622852674,U,66906,mkillman@netzero.net,35,01/02/2003 00:00:00
16,Central,3078,ALEXANDER,WOOD,5658 VOTERS STREET,Ann Arbour,Michigan,75201,United States,2141442372,U,45234,awood@msn.com,38,01/02/2003 00:00:00
16,Central,3176,MADDOX,CRISP,9235 FORLORNLY TURNPIKE,Ann Arbour,Michigan,0,United States,4508650841,U,75735,mcrisp@lycos.com,33,01/02/2003 00:00:00
16,Central,3190,THORPE,ABBASSI,7915 SULKINESS STREET,Ann Arbour,Michigan,19092,United States,2155682940,U,73793,tabbassi@lycos.com,37,01/02/2003 00:00:00
16,Central,3202,WAYLAND,GOODE,5222 FLAUNTED TURNPIKE,Ann Arbour,Michigan,60608,United States,3125518616,U,188995,wgoode@usa.net,36,01/02/2003 00:00:00
16,Central,3217,DAVIS,LUCAS,1-9 SEYMOUR STREET,Ann Arbour,Michigan,0,United States,0202360378,U,141765,dlucas@netzero.net,37,01/02/2003 00:00:00
16,Central,3221,ARMAND,WEAVER,7232 DEMOLITION DRIVE,Ann Arbour,Michigan,60607,United States,3129331888,U,129439,aweaver@excite.com,34,01/02/2003 00:00:00
16,Central,3230,PROSPER,FARLEY,7032 PREASSIGNING BOULEVARD,Ann Arbour,Michigan,60602,United States,3129000795,U,44358,pfarley@aol.com,35,01/02/2003 00:00:00
16,Central,3245,ALLEN,FOREMAN,8980 MEANNESS CIRCLE,Ann Arbour,Michigan,2110,United States,6175539142,U,174694,aforeman@mindspring.com,31,01/02/2003 00:00:00
16,Central,3281,HAYWOOD,LYLES,10339 TRAUMA DRIVE,Ann Arbour,Michigan,60611,United States,3121883278,U,186499,hlyles@mindspring.com,35,01/02/2003 00:00:00
16,Central,3291,ZEL,FARMER,SCHLOSSER 55 LUTZELSTEINER-9,Ann Arbour,Michigan,14469,United States,3314136376,U,68256,zfarmer@usa.net,36,01/02/2003 00:00:00
16,Central,3305,RUPERT,STOCK,AMSELWEG 13,Ann Arbour,Michigan,14469,United States,3316540927,U,180750,rstock@aol.com,34,01/02/2003 00:00:00
16,Central,3344,HAL,ZIMMERMAN,74 STATION LANE,Ann Arbour,Michigan,0,United States,0207868258,U,88440,hzimmerman@aol.com,35,01/02/2003 00:00:00
16,Central,3356,SEBASTIAN,GROVES,11853 SUBGRAPHS STREET,Ann Arbour,Michigan,55402,United States,6128448243,U,90691,sgroves@prodigy.com,37,01/02/2003 00:00:00
16,Central,3479,SHERLOCK,FURST,1818 DIORAMA AVENUE,Ann Arbour,Michigan,90002,United States,3238674254,U,50090,sfurst@prodigy.com,38,01/02/2003 00:00:00
16,Central,3485,HUGH,LLOYD,1639 OUTRUNS STREET,Ann Arbour,Michigan,75202,United States,2145258562,U,92441,hlloyd@usa.net,31,01/02/2003 00:00:00
16,Central,3528,HUMFREY,JAMES,AMSELWEG 13,Ann Arbour,Michigan,70173,United States,7111510112,U,102113,hjames@lycos.com,31,01/02/2003 00:00:00
16,Central,3531,HIRAM,CRISP,4680 PENDULUMS STREET,Ann Arbour,Michigan,0,United States,4163482088,U,150379,hcrisp@earthlink.net,35,01/02/2003 00:00:00
16,Central,3558,SYLVANUS,GEIYER,11126 STERILIZED STREET,Ann Arbour,Michigan,55403,United States,6122577436,U,145630,sgeiyer@ureach.com,35,01/02/2003 00:00:00
16,Central,3587,OBADIAH,MENDEL,2028 SUBGRAPHS DRIVE,Ann Arbour,Michigan,19107,United States,2158862376,U,68787,omendel@hotmail.com,32,01/02/2003 00:00:00
16,Central,3591,LEVI,CHANG,3883 BALKANIZES STREET,Ann Arbour,Michigan,2112,United States,6173140299,U,106896,lchang@earthlink.net,36,01/02/2003 00:00:00
16,Central,3624,WASHBURN,FARMER,3921 INSTRUCTIVE STREET,Ann Arbour,Michigan,55402,United States,6125597439,U,70598,wfarmer@aol.com,36,01/02/2003 00:00:00
16,Central,3636,TILDEN,BALLENGER,3921 INSTRUCTIVE STREET,Ann Arbour,Michigan,55402,United States,6123134768,U,147786,tballenger@mindspring.com,35,01/02/2003 00:00:00
16,Central,3653,KELSEY,STEEN,10603 WHISTLES STREET,Ann Arbour,Michigan,90005,United States,3235820894,U,198902,ksteen@earthlink.net,37,01/02/2003 00:00:00
16,Central,3668,SAWYER,VUE,2 NUXLEY ROAD,Ann Arbour,Michigan,0,United States,0204817804,U,175655,svue@yahoo.com,37,01/02/2003 00:00:00
16,Central,3743,DONOVAN,SIZEMORE,8980 MEANNESS CIRCLE,Ann Arbour,Michigan,2110,United States,6174884968,U,55669,dsizemore@aol.com,38,01/02/2003 00:00:00
16,Central,3786,HUGO,CARTWRIGHT,2575 MERCILESS CIRCLE,Ann Arbour,Michigan,98102,United States,2067095172,U,152507,hcartwright@excite.com,34,01/02/2003 00:00:00
16,Central,3795,MERIDITH,POINDEXTER,1639 OUTRUNS STREET,Ann Arbour,Michigan,75202,United States,2144113646,U,69781,mpoindexter@hotmail.com,36,01/02/2003 00:00:00
16,Central,3798,VICTOR,ALLIS,11547 OUTRUNS LANE,Ann Arbour,Michigan,0,United States,4163396143,U,140909,vallis@usa.net,38,01/02/2003 00:00:00
16,Central,3834,RENDELL,MACCARTHY,4937 APPORTIONS DRIVE,Ann Arbour,Michigan,60610,United States,3129907270,U,51993,rmaccarthy@prodigy.com,31,01/02/2003 00:00:00
16,Central,3873,LEE,KELLEHER,1818 DIORAMA AVENUE,Ann Arbour,Michigan,90002,United States,3232929822,U,119309,lkelleher@ureach.com,32,01/02/2003 00:00:00
16,Central,3907,NERVIN,EMIT,4235 FAIN TURNPIKE,Ann Arbour,Michigan,10003,United States,2121648610,U,121227,nemit@excite.com,33,01/02/2003 00:00:00
16,Central,3926,TOLMAN,SIMMS,1843 DEVOUT TURNPIKE,Ann Arbour,Michigan,10011,United States,2128671153,U,175797,tsimms@excite.com,37,01/02/2003 00:00:00
16,Central,3935,STANLEY,HOBSON,72-74 EARLS COURT ROAD,Ann Arbour,Michigan,0,United States,0202148682,U,171003,shobson@netzero.net,32,01/02/2003 00:00:00
16,Central,3958,DYLAN,MINNOW,249 BELIEFS STREET,Ann Arbour,Michigan,10012,United States,2127756003,U,83806,dminnow@netzero.net,32,01/02/2003 00:00:00
16,Central,3971,PAINE,HANSON,10603 WHISTLES STREET,Ann Arbour,Michigan,90005,United States,3236454079,U,173339,phanson@yahoo.com,37,01/02/2003 00:00:00
16,Central,3980,MILBURN,WRIGHT,9098 SIGNED AVENUE,Ann Arbour,Michigan,0,United States,4508699200,U,102785,mwright@netzero.net,31,01/02/2003 00:00:00
16,Central,3996,VICTOR,DAVENPORT,249 BELIEFS STREET,Ann Arbour,Michigan,10012,United States,2128757794,U,193993,vdavenport@lycos.com,36,01/02/2003 00:00:00
16,Central,4031,EMMETT,FIEFER,4078 SELECTIVITY CIRCLE,Ann Arbour,Michigan,10008,United States,2126678324,U,170112,efiefer@prodigy.com,37,01/02/2003 00:00:00
16,Central,4104,PAYNE,LLYLES,2575 MERCILESS CIRCLE,Ann Arbour,Michigan,98102,United States,2066440779,U,199123,pllyles@hotmail.com,36,01/02/2003 00:00:00
16,Central,4145,LES,REED,4235 FAIN TURNPIKE,Ann Arbour,Michigan,10003,United States,2124031386,U,68835,lreed@mindspring.com,38,01/02/2003 00:00:00
16,Central,4185,THADDEUS,KIPP,SCHLOSSER 55 LUTZELSTEINER-9,Ann Arbour,Michigan,14469,United States,3311313591,U,86771,tkipp@prodigy.com,35,01/02/2003 00:00:00
16,Central,4232,AUGUST,DELDERFIELD,5706 UNDERESTIMATES TURNPIKE,Ann Arbour,Michigan,55409,United States,6126850787,U,73447,adelderfield@hotmail.com,39,01/02/2003 00:00:00
16,Central,4234,KERRY,DILLY,FLUGHAFENALLEE 26,Ann Arbour,Michigan,93057,United States,9414981281,U,157966,kdilly@lycos.com,37,01/02/2003 00:00:00
16,Central,4240,JAKE,BARNHOUSE,8837 THAN STREET,Ann Arbour,Michigan,10003,United States,2123442182,U,107010,jbarnhouse@netzero.net,32,01/02/2003 00:00:00
16,Central,4274,SINCLAIR,DURBY,755 UXBRIDGE ROAD,Ann Arbour,Michigan,0,United States,0205557291,U,175958,sdurby@usa.net,31,01/02/2003 00:00:00
16,Central,4281,NANETTE,DEAN,8384 SUBWAY DRIVE,Ann Arbour,Michigan,2111,United States,6172730219,U,198812,ndean@lycos.com,33,01/02/2003 00:00:00
16,Central,4310,CRYSTAL,HEMPHILL,6431 COWARD LANE,Ann Arbour,Michigan,60611,United States,3128476566,U,42831,chemphill@lycos.com,33,01/02/2003 00:00:00
16,Central,4370,CONSUELA,ELLIS,1433 COMPETITION DRIVE,Ann Arbour,Michigan,19106,United States,2159265241,U,105085,cellis@lycos.com,33,01/02/2003 00:00:00
16,Central,4410,KENDRA,VANKIRK,10953 RENDING DRIVE,Ann Arbour,Michigan,94109,United States,4155022810,U,114388,kvankirk@msn.com,33,01/02/2003 00:00:00
16,Central,4420,RHODA,YORK,10569 CHALMERS STREET,Ann Arbour,Michigan,98101,United States,2068904561,U,41761,ryork@usa.net,37,01/02/2003 00:00:00
16,Central,4450,DAISY,SNODGRASS,6657 GOOD STREET,Ann Arbour,Michigan,0,United States,6046335808,U,168537,dsnodgrass@netzero.net,37,01/02/2003 00:00:00
16,Central,4454,MERYL,NEWMAN,116 AMERSHAM VALE,Ann Arbour,Michigan,0,United States,0206770276,U,164901,mnewman@prodigy.com,31,01/02/2003 00:00:00
16,Central,4490,WINIFRED,FAIMON,5597 IMPUGN STREET,Ann Arbour,Michigan,55405,United States,6121969144,U,185392,wfaimon@hotmail.com,30,01/02/2003 00:00:00
16,Central,4512,RONNI,KAHN,5621 BURNING AVENUE,Ann Arbour,Michigan,98106,United States,2063472645,U,106650,rkahn@aol.com,36,01/02/2003 00:00:00
16,Central,4675,CARMEN,SMARTT,5749 SELECTIVITY STREET,Ann Arbour,Michigan,19101,United States,2159881548,U,42904,csmartt@earthlink.net,38,01/02/2003 00:00:00
16,Central,4719,CYNTHIA,WADE,2431 PERIPHERY TURNPIKE,Ann Arbour,Michigan,60606,United States,3124526280,U,164818,cwade@ureach.com,36,01/02/2003 00:00:00
16,Central,4780,ZENIA,CLEVELAND,10549 SCIENTIST LANE,Ann Arbour,Michigan,98112,United States,2069806529,U,77872,zcleveland@excite.com,35,01/02/2003 00:00:00
16,Central,4804,SONIA,LENGEL,6431 COWARD LANE,Ann Arbour,Michigan,60611,United States,3124741911,U,199974,slengel@lycos.com,39,01/02/2003 00:00:00
16,Central,4844,HARMONY,MAZZA,SEIDLSTRASSE 25,Ann Arbour,Michigan,14469,United States,3315651231,U,181190,hmazza@aol.com,37,01/02/2003 00:00:00
16,Central,4903,PATIENCE,ALDEN,2640 SIERRA STREET,Ann Arbour,Michigan,10011,United States,2129407859,U,90572,palden@excite.com,31,01/02/2003 00:00:00
16,Central,5120,ADRIENNE,KOTZMAN,5268 TANTAMOUNT DRIVE,Ann Arbour,Michigan,19092,United States,2155019459,U,196267,akotzman@earthlink.net,36,01/02/2003 00:00:00
16,Central,5123,CARILLA,DELDERFIELD,10166 LINUS STREET,Ann Arbour,Michigan,55401,United States,6122755838,U,184349,cdelderfield@hotmail.com,32,01/02/2003 00:00:00
16,Central,5140,AGATHA,WISEMAN,EAST RAMP,Ann Arbour,Michigan,0,United States,0208043579,U,97454,awiseman@earthlink.net,37,01/02/2003 00:00:00
16,Central,5187,IMOGENE,STEEN,9427 SULKINESS AVENUE,Ann Arbour,Michigan,98111,United States,2068726501,U,104359,isteen@lycos.com,39,01/02/2003 00:00:00
16,Central,5195,RAINA,RIVERA,5368 PROFILE TURNPIKE,Ann Arbour,Michigan,2110,United States,6173186703,U,126463,rrivera@msn.com,33,01/02/2003 00:00:00
16,Central,5197,TITANIA,HIRSCH,9173 SUPPLENESS STREET,Ann Arbour,Michigan,0,United States,4504833660,U,79234,thirsch@netzero.net,36,01/02/2003 00:00:00
16,Central,5214,STACIA,MOSSBERG,903 CALORIC STREET,Ann Arbour,Michigan,94107,United States,4159930730,U,105811,smossberg@netzero.net,37,01/02/2003 00:00:00
16,Central,5222,MAZIE,ROWLS,1 HIGH STREET,Ann Arbour,Michigan,0,United States,0208052519,U,89349,mrowls@hotmail.com,34,01/02/2003 00:00:00
16,Central,5268,CLARICE,BALEY,2887 VISUALIZING STREET,Ann Arbour,Michigan,19107,United States,2156414003,U,42859,cbaley@excite.com,31,01/02/2003 00:00:00
16,Central,5279,ADRIANA,KONUR,10706 MORES CIRCLE,Ann Arbour,Michigan,19107,United States,2152526360,U,137804,akonur@msn.com,38,01/02/2003 00:00:00
16,Central,5334,DANIELA,PROCTOR,2988 ARROWHEADS STREET,Ann Arbour,Michigan,55406,United States,6125973113,U,144404,dproctor@mindspring.com,31,01/02/2003 00:00:00
16,Central,5338,ELBERTA,PETTIT,1139 SCRIBBLES STREET,Ann Arbour,Michigan,55411,United States,6128672154,U,46964,epettit@hotmail.com,33,01/02/2003 00:00:00
16,Central,5357,AUGUSTA,LUSK,11821 SOMEPLACE STREET,Ann Arbour,Michigan,55412,United States,6121953140,U,74232,alusk@yahoo.com,39,01/02/2003 00:00:00
16,Central,5370,DARLENE,LAKE,7214 REVOLUTIONS LANE,Ann Arbour,Michigan,19103,United States,2156742122,U,138960,dlake@msn.com,37,01/02/2003 00:00:00
16,Central,5411,CONSTANCE,RADFORD,5740 HERRINGTON AVENUE,Ann Arbour,Michigan,94108,United States,4158135343,U,72708,cradford@prodigy.com,37,01/02/2003 00:00:00
16,Central,5430,JOCELIN,FINCH,5119 RAVAGER STREET,Ann Arbour,Michigan,19092,United States,2155448243,U,175550,jfinch@hotmail.com,37,01/02/2003 00:00:00
16,Central,5456,INGRID,PARKINSON,3698 LAIR STREET,Ann Arbour,Michigan,98110,United States,2068650998,U,141819,iparkinson@mindspring.com,30,01/02/2003 00:00:00
16,Central,5479,ALLIS,HATCHER,8855 SPEARED DRIVE,Ann Arbour,Michigan,0,United States,4506625973,U,140173,ahatcher@mindspring.com,34,01/02/2003 00:00:00
16,Central,5507,OLIVIA,DALLY,5597 IMPUGN STREET,Ann Arbour,Michigan,55405,United States,6122866874,U,186005,odally@aol.com,31,01/02/2003 00:00:00
16,Central,5512,BENITA,STEEN,9947 HORSES STREET,Ann Arbour,Michigan,10008,United States,2129006683,U,171342,bsteen@yahoo.com,37,01/02/2003 00:00:00
16,Central,5536,CORAZON,SHAVER,10706 MORES CIRCLE,Ann Arbour,Michigan,19107,United States,2157745503,U,118474,cshaver@hotmail.com,32,01/02/2003 00:00:00
16,Central,5579,ZURI,GOWEN,4744 BRAGGER DRIVE,Ann Arbour,Michigan,0,United States,4508389819,U,160033,zgowen@hotmail.com,31,01/02/2003 00:00:00
16,Central,5604,DOROTHY,OSBORNE,45 HIGH STREET,Ann Arbour,Michigan,0,United States,0206286074,U,179112,dosborne@ureach.com,32,01/02/2003 00:00:00
16,Central,5685,CAMILLE,GROVER,Y,Ann Arbour,Michigan,0,United States,977,U,110972,cgrover@hotmail.com,38,01/02/2003 00:00:00
16,Central,5721,MARYLOU,DILLY,4042 PAPOOSE STREET,Ann Arbour,Michigan,2110,United States,6176699338,U,123214,mdilly@earthlink.net,39,01/02/2003 00:00:00
16,Central,5743,GEORGETTE,ROTHROCK,859 ENFORCES STREET,Ann Arbour,Michigan,90003,United States,3239050670,U,149398,grothrock@msn.com,31,01/02/2003 00:00:00
16,Central,5805,MADRA,RAMSEY,1372 STRATOSPHERE STREET,Ann Arbour,Michigan,0,United States,4163321172,U,43500,mramsey@mindspring.com,34,01/02/2003 00:00:00
16,Central,5829,BERYL,LUCY,10556 KILOWORD STREET,Ann Arbour,Michigan,19093,United States,2158713246,U,194555,blucy@earthlink.net,37,01/02/2003 00:00:00
16,Central,5831,EFFIE,SCARBOROUGH,462 FORE STREET,Ann Arbour,Michigan,0,United States,0205299172,U,89275,escarborough@ureach.com,36,01/02/2003 00:00:00
16,Central,5865,CONSTANCE,LEVI,4068 ASYNCHRONOUS STREET,Ann Arbour,Michigan,10010,United States,2127314624,U,52777,clevi@yahoo.com,36,01/02/2003 00:00:00
16,Central,5886,ALINA,KUGEL,1233 FOOLPROOF STREET,Ann Arbour,Michigan,98101,United States,2069985852,U,81760,akugel@excite.com,32,01/02/2003 00:00:00
16,Central,5903,COLLETE,WILEY,9561 GLIMPSED STREET,Ann Arbour,Michigan,55402,United States,6121995476,U,48841,cwiley@prodigy.com,36,01/02/2003 00:00:00
16,Central,5909,SALENA,WISER,8732 SLURS BOULEVARD,Ann Arbour,Michigan,0,United States,4167962844,U,117161,swiser@hotmail.com,34,01/02/2003 00:00:00
16,Central,5939,ZOE,LUCAS,7729 EXEMPLAR STREET,Ann Arbour,Michigan,,United States,5627472975,U,67946,zlucas@msn.com,38,01/02/2003 00:00:00
16,Central,5970,DELORA,MITCHELL,5268 TANTAMOUNT DRIVE,Ann Arbour,Michigan,19092,United States,2154819423,U,141270,dmitchell@ureach.com,32,01/02/2003 00:00:00
16,Central,5981,BENITA,ROSSELLETT,10332 TRANSATLANTIC DRIVE,Ann Arbour,Michigan,10004,United States,2123393700,U,123807,brossellett@hotmail.com,36,01/02/2003 00:00:00
16,Central,5989,ANNABEL,CURR,78 ROSE LANE,Ann Arbour,Michigan,0,United States,0203455661,U,135744,acurr@prodigy.com,38,01/02/2003 00:00:00
16,Central,6040,EDITHA,OVERTON,2577 GLAMOUR STREET,Ann Arbour,Michigan,75204,United States,2141605444,U,56173,eoverton@prodigy.com,34,01/02/2003 00:00:00
16,Central,6050,SABINA,CARR,7680 HUSTLED STREET,Ann Arbour,Michigan,,United States,5626414147,U,184539,scarr@aol.com,38,01/02/2003 00:00:00
16,Central,6072,CHANDRA,MINSKY,711 PREVENTIVE DRIVE,Ann Arbour,Michigan,90004,United States,3231454082,U,179274,cminsky@prodigy.com,33,01/02/2003 00:00:00
16,Central,6088,MIMI,WAGNER,6046 VARIABLENESS STREET,Ann Arbour,Michigan,90005,United States,3231990101,U,128810,mwagner@netzero.net,33,01/02/2003 00:00:00
16,Central,6100,PEARL,WASHINGTON,284 HORNSEY ROAD,Ann Arbour,Michigan,0,United States,0202346856,U,106616,pwashington@hotmail.com,30,01/02/2003 00:00:00
16,Central,6144,GRETA,STOKLEY,284 HORNSEY ROAD,Ann Arbour,Michigan,0,United States,0203212053,U,53590,gstokley@yahoo.com,35,01/02/2003 00:00:00
16,Central,6149,SHELLEY,FILBERT,7214 REVOLUTIONS LANE,Ann Arbour,Michigan,19103,United States,2151761477,U,185867,sfilbert@msn.com,30,01/02/2003 00:00:00
16,Central,6150,HESPER,FELIX,11677 GERMINATES LANE,Ann Arbour,Michigan,2111,United States,6175357479,U,181840,hfelix@netzero.net,30,01/02/2003 00:00:00
16,Central,6187,FAUSTINE,FITZ,6046 VARIABLENESS STREET,Ann Arbour,Michigan,90005,United States,3234008606,U,176839,ffitz@aol.com,33,01/02/2003 00:00:00
16,Central,6215,DALILA,LENGEL,4720 ENTERED STREET,Ann Arbour,Michigan,55410,United States,6123697959,U,73969,dlengel@msn.com,35,01/02/2003 00:00:00
16,Central,6218,AZALEA,GARVIN,604 DISCHARGING AVENUE,Ann Arbour,Michigan,55403,United States,6125430782,U,162118,agarvin@excite.com,32,01/02/2003 00:00:00
16,Central,6237,BENITA,CAPP,8855 SPEARED DRIVE,Ann Arbour,Michigan,0,United States,4502611460,U,177678,bcapp@msn.com,33,01/02/2003 00:00:00
16,Central,6258,BENITA,MARKIN,7248 POSTDOCTORAL STREET,Ann Arbour,Michigan,98104,United States,2061799903,U,188158,bmarkin@excite.com,30,01/02/2003 00:00:00
16,Central,6268,MARIE,FOREMAN,5901 WHEEL BOULEVARD,Ann Arbour,Michigan,60607,United States,3127426981,U,141834,mforeman@hotmail.com,39,01/02/2003 00:00:00
16,Central,6270,MICHAELA,DOCTOR,7671 EXCLUSIONARY STREET,Ann Arbour,Michigan,60612,United States,3129506965,U,145296,mdoctor@msn.com,31,01/02/2003 00:00:00
16,Central,6274,JEANETTE,FORSTER,5749 SELECTIVITY STREET,Ann Arbour,Michigan,19101,United States,2157397858,U,51296,jforster@prodigy.com,37,01/02/2003 00:00:00
16,Central,6300,HALI,LOWE,2109 LETTERING STREET,Ann Arbour,Michigan,60605,United States,3121398432,U,43111,hlowe@usa.net,37,01/02/2003 00:00:00
16,Central,6434,JACINTA,WOLSEY,5231 FANFOLD CIRCLE,Ann Arbour,Michigan,98103,United States,2063056897,U,172971,jwolsey@ureach.com,37,01/02/2003 00:00:00
16,Central,6483,CLYTE,DURBY,10531 FANCIFUL TURNPIKE,Ann Arbour,Michigan,94108,United States,4155699490,U,42054,cdurby@usa.net,37,01/02/2003 00:00:00
